ID,split_text,starttime,endtime,employ,gender,age,birthyr,region,division,inputstate,race,educ,marstat,sexuality,child18,faminc_new,social_nets_mem__1,social_nets_mem__2,social_nets_mem__3,social_nets_mem__4,social_nets_mem__5,social_nets_mem__6,social_nets_mem__7,social_nets_mem__8,social_nets_mem__10,social_nets_mem__12,social_nets_mem__97,social_nets_mem__98,social_nets_mem__99,inputzipdma_recode,hholdsize,e14_presvote12,presvote16post,ideo5,votereg,faminc,pid7text,job,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,age_cross,family_income_r,faminc_new_r,race_w8,race_xbreak,educ_w8,age_gender,w_age_gender,w_demogs,w_age_gen_1,w_age_gen_2,w_age_gen_3,w_age_gen_4,w_age_gen_5,w_age_gen_6,w_age_gen_7,w_age_gen_8,duration,weight_political
84,in the year since Donald Trump became President?,2017-12-07 15:45:13,2017-12-07 15:47:20,1,2,39,1978,4,8,4,3,3,5,6,2,97,0,0,0,0,0,0,0,0,0,0,0,1,0,753,4,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2, ,4,3,3,2,5,8,70, , , , , ,10, , ,2.11666666666667,1.64514268322713
98,since the end of the Obama Administration?,2017-12-07 15:40:28,2017-12-07 15:47:31,5,1,66,1951,2,4,29,5,4,1,1,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,616,2,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,2,1,5,4,4,4,4,4,2,4,3,3,4,3,4,4,4,4,2,4,3,3,4,3,3, ,3,1,4,2,3,5,38, , , ,2, , , , ,7.05,.83945256173528
910,in the year since Donald Trump became President?,2017-12-07 15:39:03,2017-12-07 15:47:42,5,2,71,1946,2,3,18,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,588,3,4,7,2,2, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,2,3,4,2,4,3,3,1,2,3,2,4,2,2,4,5,3,2,3,3,3,2,2,3, ,1,1,1,1,6,10,85, , , , , , , ,1,8.63333333333333,2.48046185571063
952,in the year since Donald Trump became President?,2017-12-07 15:42:45,2017-12-07 15:47:47,8,2,20,1997,2,3,55,2,1,4,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,617,4,4,7,3,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,3,3,5,5,4,4,3,4,4,4,4,4,4,4,3,5,3,5,3,3,3,5,5,5,1, ,1,2,2,1,4,6,53, , , , ,5, , , ,5.03333333333333,1.74828310246936
508,in the last year?,2017-12-07 15:23:17,2017-12-07 15:46:53,8,2,40,1977,2,3,39,1,6,5,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,505,1,1,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,2,3,3,5,3,3,2,2,2,1,1,4,3,3,4,3,3,3,2,3,2,3,3,4,4,2, ,1,1,1,4,5,8,64, , , , , ,4, , ,23.6,.633522196991993
888,in the year since Donald Trump became President?,2017-12-07 15:32:38,2017-12-07 15:47:59,1,1,51,1966,2,3,26,1,5,1,1,2,10,1,0,1,0,0,0,0,0,0,0,0,0,0,540,4,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,1,1,1,1,4,2,2,2,4,3,1,2,3,2,4,2,2,3,3,3,2,2,2,2,4,2,2, ,3,1,1,3,2,4,27, , ,3, , , , , ,15.35,.95272226331245
454,in the year since Donald Trump became President?,2017-12-07 15:32:02,2017-12-07 15:48:07,1,1,37,1980,1,1,44,1,4,5,1,1,8,1,1,1,1,0,1,1,1,1,0,0,0,0,521,4,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,1,1,2,4,3,2,2,2,3,1,2,2,3,2,3,2,2,3,3,2,2,2,3,2,3,2, ,2,1,1,2,2,3,14, ,2, , , , , , ,16.0833333333333,.675608081349736
678,in the last year?,2017-12-07 15:32:41,2017-12-07 15:48:14,2,2,35,1982,2,3,39,1,5,1,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,510,2,4,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,3,3,1,4,2,3,3,3,4,1,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,2, ,4,1,1,3,5,8,63, , , , , ,3, , ,15.55,.503477268658146
543,in the last year?,2017-12-07 15:18:33,2017-12-07 15:48:07,2,2,57,1960,4,8,8,1,5,1,1,2,6,1,0,1,0,0,0,0,0,1,0,0,0,0,751,3,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,3,3,3,3,3,1,1,2,2,2,3,4,3,3,3,2,2,2,3,3,3,4,3, ,2,1,1,3,6,10,75, , , , , , ,3, ,29.5666666666667,.671613220480688
528,in the last year?,2017-12-07 15:14:14,2017-12-07 15:46:46,1,2,32,1985,2,4,31,1,6,1,1,2,6,1,0,1,0,0,1,0,0,0,0,0,0,0,624,3,2,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,1,1,4,4,4,4,4,4,1,2,4,4,4,3,3,3,3,4,2,4,3,3,4,3,1, ,2,1,1,4,4,7,64, , , , , ,4, , ,32.5333333333333,.707048891043419
545,in the year since Donald Trump became President?,2017-12-07 15:40:16,2017-12-07 15:48:21,1,1,43,1974,2,3,17,1,3,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,609,3,1,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,4,5,4,3,4,4,4,2,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,2, ,2,1,1,2,2,3,14, ,2, , , , , , ,8.08333333333333,.499408822019857
636,since the end of the Obama Administration?,2017-12-07 15:36:44,2017-12-07 15:48:10,7,2,31,1986,1,1,25,3,3,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,543,4,4,1,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,2,4,4,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,1,3,3,2,4,7,70, , , , , ,10, , ,11.4333333333333,.651858119705995
538,since the end of the Obama Administration?,2017-12-07 15:36:24,2017-12-07 15:48:30,1,1,37,1980,2,4,29,1,3,1,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,609,3,1,4,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,3,2,3,2,1,2,3,3,3,4,3,2,3,2,2,2,3,3,3,4,2, ,2,1,1,2,2,3,14, ,2, , , , , , ,12.1,.327196404553448
593,since the end of the Obama Administration?,2017-12-07 15:24:12,2017-12-07 15:48:07,5,2,70,1947,1,2,42,1,5,3,1,2,3,1,1,1,1,0,0,0,1,0,0,0,0,0,577,1,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,2,2,1,2,1,1,1,2,2,2,4,3,2,2,2,2,2,3,3,2,4,3, ,1,1,1,3,6,10,87, , , , , , , ,3,23.9166666666667,1.01122006081309
75,in the year since Donald Trump became President?,2017-12-07 15:35:12,2017-12-07 15:48:37,1,1,62,1955,1,2,34,7,5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,1,501,3,2,2,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,4,4,4,4,4,2,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,3, ,4,1,4,3,3,5,27, , ,3, , , , , ,13.4,.95272226331245
1034,in the last year?,2017-12-07 15:33:12,2017-12-07 15:48:15,5,1,47,1970,4,9,6,4,6,3,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,862,1,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,1,1,4,2,2,3,4,2,1,1,2,2,4,3,5,2,3,3,2,2,3,3,4,3,2, ,1,1,4,4,2,4,28, , ,4, , , , , ,15.05,.95272226331245
726,since the end of the Obama Administration?,2017-12-07 15:28:33,2017-12-07 15:48:45,1,1,27,1990,2,3,39,1,6,5,1,2,97,1,1,1,1,0,1,1,1,0,1,0,0,0,510,1,2,6,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,3,4,4,2,5,3,4,4,4,4,3,3,3,3,3,3,4,5,4,4,1, ,4,1,1,4,1,2,4,4, , , , , , , ,20.2,.848823482687243
722,in the year since Donald Trump became President?,2017-12-07 15:39:54,2017-12-07 15:48:33,1,2,25,1992,3,7,48,3,4,5,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,625,2,4,7,4,2, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,2,3,4,3,2,3,3,1,2,2,2,3,2,3,3,3,3,2,2,3,3,3,3,1, ,1,3,3,2,4,7,58, , , , ,10, , , ,8.65,1.95985394239429
103,since the end of the Obama Administration?,2017-12-07 15:41:01,2017-12-07 15:48:50,1,1,47,1970,3,5,51,1,5,5,6,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,511,1,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,5,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,3,4,4,4,3,2, ,4,1,1,3,2,4,27, , ,3, , , , , ,7.81666666666667,.95272226331245
765,in the last year?,2017-12-07 15:42:23,2017-12-07 15:49:05,8,2,24,1993,3,5,12,3,4,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,528,3,4,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,4,4,2,6,4,2,2,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,1,3,3,2,4,6,58, , , , ,10, , , ,6.7,.776556780644381
517,since the end of the Obama Administration?,2017-12-07 15:39:38,2017-12-07 15:49:11,5,1,69,1948,4,9,6,2,4,6,1,2,97,1,1,1,0,0,0,0,0,0,0,0,0,0,862,2,1,4,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,3,5,2,3,4,4,3,1,3,4,4,4,4,3,3,3,3,2,3,4,3,4,4,3, ,4,2,2,2,3,5,42, , , ,6, , , , ,9.55,.479571133702245
935,in the year since Donald Trump became President?,2017-12-07 15:45:06,2017-12-07 15:49:11,8,2,21,1996,2,4,19,1,3,5,1,2,11,1,1,0,0,0,1,1,1,1,0,0,0,0,637,9,4,7,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,4,2,3,5,4,3,3,5,2,5,2,2,3,2,4,3,3,2,3,5,2,2,5,5,1, ,3,1,1,2,4,6,50, , , , ,2, , , ,4.06666666666667,1.05197423148807
211,in the last year?,2017-12-07 15:32:48,2017-12-07 15:49:17,2,2,70,1947,1,2,42,1,6,1,1,2,5,1,1,1,1,0,1,0,0,0,0,0,0,0,508,2,3,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,4,3,3,3,3,2,2,4,4,4,3,3,3,3,3,3,2,3,3,4,3,3, ,2,1,1,4,6,10,88, , , , , , , ,4,16.4833333333333,.62694788091848
18,in the last year?,2017-12-07 15:25:32,2017-12-07 15:49:21,5,1,72,1945,4,9,53,1,2,1,1,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,819,7,2,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,2,3,4,3,4,1,4,3,4,4,3,3,3,3,3,2,3,3,3,4,3,3, ,2,1,1,1,3,5,37, , , ,1, , , , ,23.8166666666667,.891643189680936
382,since the end of the Obama Administration?,2017-12-07 15:41:53,2017-12-07 15:49:28,1,2,37,1980,1,1,50,1,3,4,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,523,2,2,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,2,4,3,3,3,4,1,4,3,3,4,2,3,3,3,3,3,2,3,4,4,3,2, ,4,1,1,2,5,8,62, , , , , ,2, , ,7.58333333333333,.601775130271715
311,since the end of the Obama Administration?,2017-12-07 15:32:55,2017-12-07 15:49:03,5,1,76,1941,4,9,41,1,6,1,1,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,820,3,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,6,4,3,2,4,1,1,1,2,2,3,4,3,2,4,2,2,2,2,2,3,4,3, ,3,1,1,4,3,5,40, , , ,4, , , , ,16.1333333333333,.88373846712636
711,since the end of the Obama Administration?,2017-12-07 15:31:19,2017-12-07 15:49:39,5,2,69,1948,3,5,13,1,4,3,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,507,1,2,2,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,4,1,1,1,5,2,2,4,4,2,1,2,3,3,4,2,2,4,4,2,2,3,3,3,4,3,3, ,2,1,1,2,6,10,86, , , , , , , ,2,18.3333333333333,.960545797319332
871,in the last year?,2017-12-07 15:43:37,2017-12-07 15:49:23,5,2,60,1957,4,8,4,1,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,753,3,4,1,4,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,2,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,2,3,3,3,2,3,3, ,1,1,1,1,6,10,73, , , , , , ,1, ,5.75,.652763138748669
419,since the end of the Obama Administration?,2017-12-07 15:31:19,2017-12-07 15:49:51,6,2,50,1967,4,9,53,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,819,3,4,7,4,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,4,2,5,3,2,2,2,2,1,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5,2, ,1,1,1,1,5,9,73, , , , , , ,1, ,18.5333333333333,1.6474267469079
441,in the year since Donald Trump became President?,2017-12-07 15:39:15,2017-12-07 15:49:51,1,1,48,1969,3,5,13,1,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,503,1,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,1,4,4,6,6,4,2,2,2,2,2,2,2,3,2,5,3,3,3,3,5,3,3,3,3,2, ,1,1,1,1,2,4,25, , ,1, , , , , ,10.6,3.5238220667435
307,in the last year?,2017-12-07 15:39:27,2017-12-07 15:49:44,1,2,71,1946,3,5,12,1,4,1,1,1,10,1,1,1,1,0,1,0,1,0,0,0,0,0,534,6,2,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,2,2,2,2,1,3,4,3,4,4,3,3,3,2,2,3,3,3,4,4,3, ,3,1,1,2,6,10,86, , , , , , , ,2,10.2833333333333,.960545797319332
194,in the year since Donald Trump became President?,2017-12-07 15:37:31,2017-12-07 15:49:57,2,1,68,1949,2,4,29,1,2,1,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,609,2,1,6,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,4,4,4,3,4,1,4,4,3,4,2,4,4,4,4,1,4,4,3,4,2,3, ,4,1,1,1,3,5,37, , , ,1, , , , ,12.4166666666667,.386916432109128
55,since the end of the Obama Administration?,2017-12-07 15:27:51,2017-12-07 15:50:02,1,1,61,1956,4,8,4,1,3,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,753,4,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,4,1,2,5,1,5,3,2,2,4,4,2,3,5,1,5,4,2,3,4,3, ,3,1,1,2,3,5,26, , ,2, , , , , ,22.1833333333333,.726546633358594
374,in the last year?,2017-12-07 15:37:53,2017-12-07 15:50:11,5,1,62,1955,4,9,6,1,3,3,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,866,3,2,2,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,2,1,4,2,4,4,2,3,1,4,2,4,4,2,4,4,3,4,3,4,3,4,4,3,3, ,2,1,1,2,3,5,26, , ,2, , , , , ,12.3,.810869759333808
826,since the end of the Obama Administration?,2017-12-07 15:43:56,2017-12-07 15:50:19,1,1,54,1963,3,5,12,1,5,4,1,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,528,1,4,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,4,3,1,3,5,2,2,4,4,4,4,4,2,3,5,3,2,4,4,4,4,2, ,3,1,1,3,2,4,27, , ,3, , , , , ,6.38333333333333,.917773179483493
153,in the last year?,2017-12-07 15:43:20,2017-12-07 15:50:22,5,1,59,1958,4,8,4,1,5,6,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,753,2,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,4,3,2,1,1,2,1,4,3,2,4,3,2,2,2,2,2,4,3,2,4,3, ,2,1,1,3,3,5,27, , ,3, , , , , ,7.03333333333333,.853647759048423
810,in the year since Donald Trump became President?,2017-12-07 15:32:49,2017-12-07 15:50:45,6,1,45,1972,1,2,42,1,3,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,577,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,1,3,4,2,3,2,3,1,1,2,2,3,2,4,3,3,3,1,2,2,3,3,2,3,2, ,1,1,1,2,2,4,26, , ,2, , , , , ,17.9166666666667,.726546633358594
656,since the end of the Obama Administration?,2017-12-07 15:01:15,2017-12-07 15:50:53,1,2,29,1988,1,1,25,1,3,5,2,2,6,1,1,1,0,0,1,1,1,1,0,0,0,0,506,2,4,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,2,4,2,3,1,3,1,1,1,3,3,3,4,2,2,2,1,2,1,3,3,2,3,1, ,2,1,1,2,4,7,50, , , , ,2, , , ,49.6333333333333,.690594984842251
190,in the last year?,2017-12-07 15:13:16,2017-12-07 15:51:07,5,1,77,1940,3,5,12,5,3,1,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,539,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,6,2,3,3,4,1,4,4,2,4,3,3,3,3,4,2,3,3,2,4,3,3, ,4,1,4,2,3,5,38, , , ,2, , , , ,37.85,.83945256173528
703,in the last year?,2017-12-07 15:02:17,2017-12-07 15:51:04,2,2,48,1969,1,2,42,1,2,1,1,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,574,4,2,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,4,5,3,4,3,4,5,2,2,4,4,3,3,3,2,2,5,3,2,3,3,3,3,2, ,2,1,1,1,5,9,73, , , , , , ,1, ,48.7833333333333,.677620559042231
1005,in the year since Donald Trump became President?,2017-12-07 15:43:17,2017-12-07 15:50:53,2,2,36,1981,3,5,12,1,6,5,3,2,8,1,1,0,1,0,0,0,1,0,0,0,0,0,530,3,4,7,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,3,2,1,2,3,2,2,1,3,3,3,3,2,3,3,3,2,2,3,3,3,4,4,2, ,2,1,1,4,5,8,64, , , , , ,4, , ,7.6,1.03752883394079
585,since the end of the Obama Administration?,2017-12-07 15:45:39,2017-12-07 15:51:16,1,2,42,1975,4,9,6,1,3,5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,803,3,4,7,5,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,4,4,4,4,2,2,2,2,2,2,3,3,5,3,2,2,2,2,2,2,3,3,3,3,2, ,1,1,1,2,5,8,62, , , , , ,2, , ,5.61666666666667,1.46303182807036
169,in the year since Donald Trump became President?,2017-12-07 15:07:34,2017-12-07 15:51:27,5,1,70,1947,3,5,12,1,5,1,1,2,11,1,1,1,1,0,0,0,1,1,0,0,0,0,539,3,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,2,2,4,3,3,3,1,2,2,2,3,2,3,3,3,3,2,2,2,2,3,2,3, ,3,1,1,3,3,5,39, , , ,3, , , , ,43.8833333333333,.986305304093395
375,in the last year?,2017-12-07 15:31:46,2017-12-07 15:50:30,2,1,68,1949,3,5,12,2,3,1,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,561,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,3,3,4,3,5,1,2,1,1,3,2,2,2,4,5,2,2,1,1,2,3,3,2,3,3, ,3,2,2,2,3,5,42, , , ,6, , , , ,18.7333333333333,.990237450663566
669,in the last year?,2017-12-07 15:14:05,2017-12-07 15:51:40,1,2,55,1962,3,6,21,1,4,4,1,2,97,1,1,1,1,0,1,0,1,0,0,0,0,0,736,1,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,2,4,4,4,3,4,2,1,2,3,3,4,2,4,3,3,3,2,3,3,3,4,2,3, ,4,1,1,2,6,10,74, , , , , , ,2, ,37.5833333333333,.637957336247967
34,since the end of the Obama Administration?,2017-12-07 15:44:51,2017-12-07 15:51:49,1,2,55,1962,3,5,12,1,4,1,1,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,534,2,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,2,1,3,2,2,3,4,4,1,4,3,3,4,3,3,4,4,3,2,4,3,3,4,3,3, ,3,1,1,2,6,10,74, , , , , , ,2, ,6.95,.637957336247967
716,in the last year?,2017-12-07 15:48:11,2017-12-07 15:51:50,2,1,38,1979,2,3,17,1,2,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,602,1,4,7,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,2,2,1,5,5,3,4,4,4,2,4,2,1,4,2,1,3,2,4,4,3,2,1,4,2, ,1,1,1,1,2,3,13, ,1, , , , , , ,3.63333333333333,1.17524418979005
241,in the year since Donald Trump became President?,2017-12-07 15:38:43,2017-12-07 15:51:58,5,2,77,1940,4,8,49,1,4,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,770,3,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,3,4,1,1,1,1,1,2,2,3,4,4,2,2,1,2,2,3,2,3,4,3, ,3,1,1,2,6,10,86, , , , , , , ,2,13.25,.860657716231112
696,in the last year?,2017-12-07 15:27:09,2017-12-07 15:51:44,2,2,67,1950,1,2,42,1,4,1,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,504,2,1,2,6,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,2,3,2,5,5,1,5,2,2,3,2,3,3,5,5,2,5,3,3,4,2,3, ,2,1,1,2,6,10,86, , , , , , , ,2,24.5833333333333,.636197328141163
6,in the year since Donald Trump became President?,2017-12-07 15:34:56,2017-12-07 15:52:21,9,1,62,1955,4,8,4,1,3,5,1,2,97,1,0,0,1,0,0,0,0,0,0,0,0,0,753,1,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,4,4,4,4,4,1,4,4,2,4,2,4,4,3,4,2,4,3,2,4,2,3, ,4,1,1,2,3,5,26, , ,2, , , , , ,17.4166666666667,.810869759333808
973,in the last year?,2017-12-07 15:35:49,2017-12-07 15:52:17,6,2,37,1980,3,6,1,2,4,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,630,3,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,2,4,3,3,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,2,4,2, ,1,2,2,2,5,8,66, , , , , ,6, , ,16.4666666666667,.70986771383624
527,in the last year?,2017-12-07 15:44:03,2017-12-07 15:52:32,1,2,29,1988,4,9,6,3,5,5,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,803,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,2,4,3,4,2,3,1,2,1,1,2,3,2,5,3,5,5,5,5,5,5,5,5,5,5,1, ,2,3,3,3,4,7,59, , , , ,11, , , ,8.48333333333333,.690850020690983
1068,in the year since Donald Trump became President?,2017-12-07 15:22:42,2017-12-07 15:52:36,2,1,41,1976,3,7,22,1,4,6,3,1,8,1,0,0,1,1,0,0,1,0,1,0,0,0,643,4,2,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,2,2,1,4,4,4,1,1,3,4,4,1,2,4,4,4,1,4,1,3,4,1,2, ,2,1,1,2,2,3,14, ,2, , , , , , ,29.9,.7540192703056
235,in the year since Donald Trump became President?,2017-12-07 15:40:27,2017-12-07 15:52:40,1,1,54,1963,1,2,42,1,4,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,574,2,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,4,4,4,4,2,1,4,4,4,4,2,3,3,4,2,1,3,3,3,4,2,2, ,1,1,1,2,2,4,26, , ,2, , , , , ,12.2166666666667,.810869759333808
91,in the year since Donald Trump became President?,2017-12-07 15:42:42,2017-12-07 15:52:48,1,1,54,1963,3,6,21,1,6,1,1,2,97,1,1,1,1,0,0,1,1,0,0,0,0,0,541,5,2,2,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,5,2,2,4,4,2,1,2,4,4,4,2,2,3,3,3,3,2,3,3,4,3,2, ,4,1,1,4,2,4,28, , ,4, , , , , ,10.1,.95272226331245
269,in the year since Donald Trump became President?,2017-12-07 15:43:20,2017-12-07 15:52:48,1,1,65,1952,1,2,34,1,6,1,1,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,501,2,2,3,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,2,2,3,2,4,2,3,2,1,1,2,2,4,3,3,2,2,2,2,2,2,2,3,3,3, ,3,1,1,4,3,5,40, , , ,4, , , , ,9.46666666666667,.646195131247647
523,since the end of the Obama Administration?,2017-12-07 15:47:35,2017-12-07 15:52:49,7,2,47,1970,3,7,48,1,1,2,1,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,623,4,4,7,6,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,3,3,2,6,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2,4,4,4,4,5,2, ,4,1,1,1,5,9,73, , , , , , ,1, ,5.23333333333333,.994345479334355
1050,in the last year?,2017-12-07 15:45:59,2017-12-07 15:53:00,6,1,51,1966,3,7,48,3,3,3,1,2,3,1,0,1,1,0,0,0,1,0,0,0,0,0,641,6,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,2,3,3,3,2,2,1,3,2,2,2,2,3,1,2,2,1,4,3,3,3,3,3,2, ,1,3,3,2,2,4,34, , ,10, , , , , ,7,.816983509832238
760,in the year since Donald Trump became President?,2017-12-07 15:42:58,2017-12-07 15:53:01,5,1,70,1947,3,7,48,7,2,1,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,623,2,2,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,3,1,5,3,4,4,4,2,2,4,3,3,4,3,4,4,4,5,3,4,3,3,4,5,3, ,1,1,4,1,3,5,37, , , ,1, , , , ,10.05,.891643189680936
